7930	3130	2	2	8	37
7929	3129	2	2	8	38
7928	3128	2	2	8	39
7927	3127	2	2	8	40
7926	3126	2	2	8	41
7925	3125	2	2	8	42
7924	3124	2	2	8	43
7923	3123	2	2	8	44
7922	3122	2	2	8	45
7921	3121	2	2	8	46
7920	3120	2	2	8	47
7919	3119	2	2	8	48
7918	3118	2	2	8	49
7917	3117	2	2	8	50
7916	3116	2	2	8	51
7915	3115	2	2	8	52
7914	3114	2	2	8	53
7913	3113	2	2	8	54
7912	3112	2	2	8	55
7911	3111	2	2	8	56
7910	3110	2	2	8	57
7909	3109	2	2	8	58
7908	3108	2	2	8	59
7907	3107	2	2	8	60
7906	3106	2	2	8	61
7905	3105	2	2	8	62
7904	3104	2	2	8	63
1583	1583	0	2	9	0
4655	2255	1	2	9	1
1582	1582	0	2	9	2
4654	2254	1	2	9	3
1581	1581	0	2	9	4
4653	2253	1	2	9	5
1580	1580	0	2	9	6
4652	2252	1	2	9	7
1579	1579	0	2	9	8
4651	2251	1	2	9	9
1578	1578	0	2	9	10
4650	2250	1	2	9	11
1577	1577	0	2	9	12
4649	2249	1	2	9	13
1576	1576	0	2	9	14
4648	2248	1	2	9	15
1575	1575	0	2	9	16
4647	2247	1	2	9	17
1574	1574	0	2	9	18
4646	2246	1	2	9	19
1573	1573	0	2	9	20
4645	2245	1	2	9	21
1572	1572	0	2	9	22
4644	2244	1	2	9	23
1571	1571	0	2	9	24
4643	2243	1	2	9	25
1570	1570	0	2	9	26
4642	2242	1	2	9	27
1569	1569	0	2	9	28
4641	2241	1	2	9	29
1568	1568	0	2	9	30
4640	2240	1	2	9	31
7967	3167	2	2	9	32
7966	3166	2	2	9	33
7965	3165	2	2	9	34
7964	3164	2	2	9	35
7963	3163	2	2	9	36
7962	3162	2	2	9	37
7961	3161	2	2	9	38
7960	3160	2	2	9	39
7959	3159	2	2	9	40
7958	3158	2	2	9	41
7957	3157	2	2	9	42
7956	3156	2	2	9	43
7955	3155	2	2	9	44
7954	3154	2	2	9	45
7953	3153	2	2	9	46
7952	3152	2	2	9	47
7951	3151	2	2	9	48
7950	3150	2	2	9	49
7949	3149	2	2	9	50
7948	3148	2	2	9	51
7947	3147	2	2	9	52
7946	3146	2	2	9	53
7945	3145	2	2	9	54
7944	3144	2	2	9	55
7943	3143	2	2	9	56
7942	3142	2	2	9	57
7941	3141	2	2	9	58
7940	3140	2	2	9	59
7939	3139	2	2	9	60
7938	3138	2	2	9	61
7937	3137	2	2	9	62
7936	3136	2	2	9	63
1599	1599	0	2	10	0
4671	2271	1	2	10	1
1598	1598	0	2	10	2
4670	2270	1	2	10	3
1597	1597	0	2	10	4
4669	2269	1	2	10	5
1596	1596	0	2	10	6
4668	2268	1	2	10	7
1595	1595	0	2	10	8
4667	2267	1	2	10	9
1594	1594	0	2	10	10
4666	2266	1	2	10	11
1593	1593	0	2	10	12
4665	2265	1	2	10	13
1592	1592	0	2	10	14
4664	2264	1	2	10	15
1591	1591	0	2	10	16
4663	2263	1	2	10	17
1590	1590	0	2	10	18
4662	2262	1	2	10	19
1589	1589	0	2	10	20
4661	2261	1	2	10	21
1588	1588	0	2	10	22
4660	2260	1	2	10	23
1587	1587	0	2	10	24
4659	2259	1	2	10	25
1586	1586	0	2	10	26
4658	2258	1	2	10	27
1585	1585	0	2	10	28
4657	2257	1	2	10	29
1584	1584	0	2	10	30
4656	2256	1	2	10	31
7999	3199	2	2	10	32
7998	3198	2	2	10	33
7997	3197	2	2	10	34
7996	3196	2	2	10	35
7995	3195	2	2	10	36
7994	3194	2	2	10	37
7993	3193	2	2	10	38
7992	3192	2	2	10	39
7991	3191	2	2	10	40
7990	3190	2	2	10	41
7989	3189	2	2	10	42
7988	3188	2	2	10	43
7987	3187	2	2	10	44
7986	3186	2	2	10	45
7985	3185	2	2	10	46
7984	3184	2	2	10	47
7983	3183	2	2	10	48
7982	3182	2	2	10	49
7981	3181	2	2	10	50
7980	3180	2	2	10	51
7979	3179	2	2	10	52
7978	3178	2	2	10	53
7977	3177	2	2	10	54
7976	3176	2	2	10	55
7975	3175	2	2	10	56
7974	3174	2	2	10	57
7973	3173	2	2	10	58
7972	3172	2	2	10	59
7971	3171	2	2	10	60
7970	3170	2	2	10	61
7969	3169	2	2	10	62
7968	3168	2	2	10	63
1615	1615	0	2	11	0
4687	2287	1	2	11	1
1614	1614	0	2	11	2
4686	2286	1	2	11	3
1613	1613	0	2	11	4
4685	2285	1	2	11	5
1612	1612	0	2	11	6
4684	2284	1	2	11	7
1611	1611	0	2	11	8
4683	2283	1	2	11	9
1610	1610	0	2	11	10
4682	2282	1	2	11	11
1609	1609	0	2	11	12
4681	2281	1	2	11	13
1608	1608	0	2	11	14
4680	2280	1	2	11	15
1607	1607	0	2	11	16
4679	2279	1	2	11	17
1606	1606	0	2	11	18
4678	2278	1	2	11	19
1605	1605	0	2	11	20
4677	2277	1	2	11	21
1604	1604	0	2	11	22
4676	2276	1	2	11	23
1603	1603	0	2	11	24
4675	2275	1	2	11	25
1602	1602	0	2	11	26
4674	2274	1	2	11	27
1601	1601	0	2	11	28
4673	2273	1	2	11	29
1600	1600	0	2	11	30
4672	2272	1	2	11	31
8031	3231	2	2	11	32
8030	3230	2	2	11	33
8029	3229	2	2	11	34
8028	3228	2	2	11	35
8027	3227	2	2	11	36
8026	3226	2	2	11	37
8025	3225	2	2	11	38
8024	3224	2	2	11	39
8023	3223	2	2	11	40
8022	3222	2	2	11	41
8021	3221	2	2	11	42
8020	3220	2	2	11	43
8019	3219	2	2	11	44
8018	3218	2	2	11	45
8017	3217	2	2	11	46
8016	3216	2	2	11	47
8015	3215	2	2	11	48
8014	3214	2	2	11	49
8013	3213	2	2	11	50
8012	3212	2	2	11	51
8011	3211	2	2	11	52
8010	3210	2	2	11	53
8009	3209	2	2	11	54
8008	3208	2	2	11	55
8007	3207	2	2	11	56
8006	3206	2	2	11	57
8005	3205	2	2	11	58
8004	3204	2	2	11	59
8003	3203	2	2	11	60
8002	3202	2	2	11	61
8001	3201	2	2	11	62
8000	3200	2	2	11	63
1631	1631	0	2	12	0
4703	2303	1	2	12	1
1630	1630	0	2	12	2
4702	2302	1	2	12	3
1629	1629	0	2	12	4
4701	2301	1	2	12	5
1628	1628	0	2	12	6
4700	2300	1	2	12	7
1627	1627	0	2	12	8
4699	2299	1	2	12	9
1626	1626	0	2	12	10
4698	2298	1	2	12	11
1625	1625	0	2	12	12
4697	2297	1	2	12	13
1624	1624	0	2	12	14
4696	2296	1	2	12	15
1623	1623	0	2	12	16
4695	2295	1	2	12	17
1622	1622	0	2	12	18
4694	2294	1	2	12	19
1621	1621	0	2	12	20
4693	2293	1	2	12	21
1620	1620	0	2	12	22
4692	2292	1	2	12	23
1619	1619	0	2	12	24
4691	2291	1	2	12	25
1618	1618	0	2	12	26
4690	2290	1	2	12	27
1617	1617	0	2	12	28
4689	2289	1	2	12	29
1616	1616	0	2	12	30
4688	2288	1	2	12	31
8063	3263	2	2	12	32
8062	3262	2	2	12	33
8061	3261	2	2	12	34
8060	3260	2	2	12	35
8059	3259	2	2	12	36
8058	3258	2	2	12	37
8057	3257	2	2	12	38
8056	3256	2	2	12	39
8055	3255	2	2	12	40
8054	3254	2	2	12	41
8053	3253	2	2	12	42
8052	3252	2	2	12	43
8051	3251	2	2	12	44
8050	3250	2	2	12	45
8049	3249	2	2	12	46
8048	3248	2	2	12	47
8047	3247	2	2	12	48
8046	3246	2	2	12	49
8045	3245	2	2	12	50
8044	3244	2	2	12	51
8043	3243	2	2	12	52
8042	3242	2	2	12	53
8041	3241	2	2	12	54
8040	3240	2	2	12	55
8039	3239	2	2	12	56
8038	3238	2	2	12	57
8037	3237	2	2	12	58
8036	3236	2	2	12	59
8035	3235	2	2	12	60
8034	3234	2	2	12	61
8033	3233	2	2	12	62
8032	3232	2	2	12	63
1647	1647	0	2	13	0
4719	2319	1	2	13	1
1646	1646	0	2	13	2
4718	2318	1	2	13	3
1645	1645	0	2	13	4
4717	2317	1	2	13	5
1644	1644	0	2	13	6
4716	2316	1	2	13	7
1643	1643	0	2	13	8
4715	2315	1	2	13	9
1642	1642	0	2	13	10
4714	2314	1	2	13	11
1641	1641	0	2	13	12
4713	2313	1	2	13	13
1640	1640	0	2	13	14
4712	2312	1	2	13	15
1639	1639	0	2	13	16
4711	2311	1	2	13	17
1638	1638	0	2	13	18
4710	2310	1	2	13	19
1637	1637	0	2	13	20
4709	2309	1	2	13	21
1636	1636	0	2	13	22
4708	2308	1	2	13	23
1635	1635	0	2	13	24
4707	2307	1	2	13	25
1634	1634	0	2	13	26
4706	2306	1	2	13	27
1633	1633	0	2	13	28
4705	2305	1	2	13	29
1632	1632	0	2	13	30
4704	2304	1	2	13	31
8095	3295	2	2	13	32
8094	3294	2	2	13	33
8093	3293	2	2	13	34
8092	3292	2	2	13	35
8091	3291	2	2	13	36
8090	3290	2	2	13	37
8089	3289	2	2	13	38
8088	3288	2	2	13	39
8087	3287	2	2	13	40
8086	3286	2	2	13	41
8085	3285	2	2	13	42
8084	3284	2	2	13	43
8083	3283	2	2	13	44
8082	3282	2	2	13	45
8081	3281	2	2	13	46
8080	3280	2	2	13	47
8079	3279	2	2	13	48
8078	3278	2	2	13	49
8077	3277	2	2	13	50
8076	3276	2	2	13	51
8075	3275	2	2	13	52
8074	3274	2	2	13	53
8073	3273	2	2	13	54
8072	3272	2	2	13	55
8071	3271	2	2	13	56
8070	3270	2	2	13	57
8069	3269	2	2	13	58
8068	3268	2	2	13	59
8067	3267	2	2	13	60
8066	3266	2	2	13	61
8065	3265	2	2	13	62
8064	3264	2	2	13	63
1663	1663	0	2	14	0
4735	2335	1	2	14	1
1662	1662	0	2	14	2
4734	2334	1	2	14	3
1661	1661	0	2	14	4
4733	2333	1	2	14	5
1660	1660	0	2	14	6
4732	2332	1	2	14	7
1659	1659	0	2	14	8
4731	2331	1	2	14	9
1658	1658	0	2	14	10
4730	2330	1	2	14	11
1657	1657	0	2	14	12
4729	2329	1	2	14	13
1656	1656	0	2	14	14
4728	2328	1	2	14	15
1655	1655	0	2	14	16
4727	2327	1	2	14	17
1654	1654	0	2	14	18
4726	2326	1	2	14	19
1653	1653	0	2	14	20
4725	2325	1	2	14	21
1652	1652	0	2	14	22
4724	2324	1	2	14	23
1651	1651	0	2	14	24
4723	2323	1	2	14	25
1650	1650	0	2	14	26
4722	2322	1	2	14	27
1649	1649	0	2	14	28
4721	2321	1	2	14	29
1648	1648	0	2	14	30
4720	2320	1	2	14	31
8127	3327	2	2	14	32
8126	3326	2	2	14	33
8125	3325	2	2	14	34
8124	3324	2	2	14	35
8123	3323	2	2	14	36
8122	3322	2	2	14	37
8121	3321	2	2	14	38
8120	3320	2	2	14	39
8119	3319	2	2	14	40
8118	3318	2	2	14	41
8117	3317	2	2	14	42
8116	3316	2	2	14	43
8115	3315	2	2	14	44
8114	3314	2	2	14	45
8113	3313	2	2	14	46
8112	3312	2	2	14	47
8111	3311	2	2	14	48
8110	3310	2	2	14	49
8109	3309	2	2	14	50
8108	3308	2	2	14	51
8107	3307	2	2	14	52
8106	3306	2	2	14	53
8105	3305	2	2	14	54
8104	3304	2	2	14	55
8103	3303	2	2	14	56
8102	3302	2	2	14	57
8101	3301	2	2	14	58
8100	3300	2	2	14	59
8099	3299	2	2	14	60
8098	3298	2	2	14	61
8097	3297	2	2	14	62
8096	3296	2	2	14	63
1679	1679	0	2	15	0
4751	2351	1	2	15	1
1678	1678	0	2	15	2
4750	2350	1	2	15	3
1677	1677	0	2	15	4
4749	2349	1	2	15	5
1676	1676	0	2	15	6
4748	2348	1	2	15	7
1675	1675	0	2	15	8
4747	2347	1	2	15	9
1674	1674	0	2	15	10
4746	2346	1	2	15	11
1673	1673	0	2	15	12
4745	2345	1	2	15	13
1672	1672	0	2	15	14
4744	2344	1	2	15	15
1671	1671	0	2	15	16
4743	2343	1	2	15	17
1670	1670	0	2	15	18
4742	2342	1	2	15	19
1669	1669	0	2	15	20
4741	2341	1	2	15	21
1668	1668	0	2	15	22
4740	2340	1	2	15	23
1667	1667	0	2	15	24
4739	2339	1	2	15	25
1666	1666	0	2	15	26
4738	2338	1	2	15	27
1665	1665	0	2	15	28
4737	2337	1	2	15	29
1664	1664	0	2	15	30
4736	2336	1	2	15	31
8159	3359	2	2	15	32
8158	3358	2	2	15	33
8157	3357	2	2	15	34
8156	3356	2	2	15	35
8155	3355	2	2	15	36
8154	3354	2	2	15	37
8153	3353	2	2	15	38
8152	3352	2	2	15	39
8151	3351	2	2	15	40
8150	3350	2	2	15	41
8149	3349	2	2	15	42
8148	3348	2	2	15	43
8147	3347	2	2	15	44
8146	3346	2	2	15	45
8145	3345	2	2	15	46
8144	3344	2	2	15	47
8143	3343	2	2	15	48
8142	3342	2	2	15	49
8141	3341	2	2	15	50
8140	3340	2	2	15	51
8139	3339	2	2	15	52
8138	3338	2	2	15	53
8137	3337	2	2	15	54
8136	3336	2	2	15	55
8135	3335	2	2	15	56
8134	3334	2	2	15	57
8133	3333	2	2	15	58
8132	3332	2	2	15	59
8131	3331	2	2	15	60
8130	3330	2	2	15	61
8129	3329	2	2	15	62
8128	3328	2	2	15	63
1695	1695	0	2	16	0
4767	2367	1	2	16	1
1694	1694	0	2	16	2
4766	2366	1	2	16	3
1693	1693	0	2	16	4
4765	2365	1	2	16	5
1692	1692	0	2	16	6
4764	2364	1	2	16	7
1691	1691	0	2	16	8
4763	2363	1	2	16	9
1690	1690	0	2	16	10
4762	2362	1	2	16	11
1689	1689	0	2	16	12
4761	2361	1	2	16	13
1688	1688	0	2	16	14
4760	2360	1	2	16	15
1687	1687	0	2	16	16
4759	2359	1	2	16	17
1686	1686	0	2	16	18
4758	2358	1	2	16	19
1685	1685	0	2	16	20
4757	2357	1	2	16	21
1684	1684	0	2	16	22
4756	2356	1	2	16	23
1683	1683	0	2	16	24
4755	2355	1	2	16	25
1682	1682	0	2	16	26
4754	2354	1	2	16	27
1681	1681	0	2	16	28
4753	2353	1	2	16	29
1680	1680	0	2	16	30
4752	2352	1	2	16	31
8191	3391	2	2	16	32
8190	3390	2	2	16	33
8189	3389	2	2	16	34
8188	3388	2	2	16	35
8187	3387	2	2	16	36
8186	3386	2	2	16	37
8185	3385	2	2	16	38
8184	3384	2	2	16	39
8183	3383	2	2	16	40
8182	3382	2	2	16	41
8181	3381	2	2	16	42
8180	3380	2	2	16	43
8179	3379	2	2	16	44
8178	3378	2	2	16	45
8177	3377	2	2	16	46
8176	3376	2	2	16	47
8175	3375	2	2	16	48
8174	3374	2	2	16	49
8173	3373	2	2	16	50
8172	3372	2	2	16	51
8171	3371	2	2	16	52
8170	3370	2	2	16	53
8169	3369	2	2	16	54
8168	3368	2	2	16	55
8167	3367	2	2	16	56
8166	3366	2	2	16	57
8165	3365	2	2	16	58
8164	3364	2	2	16	59
8163	3363	2	2	16	60
8162	3362	2	2	16	61
8161	3361	2	2	16	62
8160	3360	2	2	16	63
1711	1711	0	2	17	0
4783	2383	1	2	17	1
1710	1710	0	2	17	2
4782	2382	1	2	17	3
1709	1709	0	2	17	4
4781	2381	1	2	17	5
1708	1708	0	2	17	6
4780	2380	1	2	17	7
1707	1707	0	2	17	8
4779	2379	1	2	17	9
1706	1706	0	2	17	10
4778	2378	1	2	17	11
1705	1705	0	2	17	12
4777	2377	1	2	17	13
1704	1704	0	2	17	14
4776	2376	1	2	17	15
1703	1703	0	2	17	16
4775	2375	1	2	17	17
1702	1702	0	2	17	18
4774	2374	1	2	17	19
1701	1701	0	2	17	20
4773	2373	1	2	17	21
1700	1700	0	2	17	22
4772	2372	1	2	17	23
1699	1699	0	2	17	24
4771	2371	1	2	17	25
1698	1698	0	2	17	26
4770	2370	1	2	17	27
1697	1697	0	2	17	28
4769	2369	1	2	17	29
1696	1696	0	2	17	30
4768	2368	1	2	17	31
8223	3423	2	2	17	32
8222	3422	2	2	17	33
8221	3421	2	2	17	34
8220	3420	2	2	17	35
8219	3419	2	2	17	36
8218	3418	2	2	17	37
8217	3417	2	2	17	38
8216	3416	2	2	17	39
8215	3415	2	2	17	40
8214	3414	2	2	17	41
8213	3413	2	2	17	42
8212	3412	2	2	17	43
8211	3411	2	2	17	44
8210	3410	2	2	17	45
8209	3409	2	2	17	46
8208	3408	2	2	17	47
8207	3407	2	2	17	48
8206	3406	2	2	17	49
8205	3405	2	2	17	50
8204	3404	2	2	17	51
8203	3403	2	2	17	52
8202	3402	2	2	17	53
8201	3401	2	2	17	54
8200	3400	2	2	17	55
8199	3399	2	2	17	56
8198	3398	2	2	17	57
8197	3397	2	2	17	58
8196	3396	2	2	17	59
8195	3395	2	2	17	60
8194	3394	2	2	17	61
8193	3393	2	2	17	62
8192	3392	2	2	17	63
1727	1727	0	2	18	0
4799	2399	2	2	18	1
1726	1726	0	2	18	2
4798	2398	1	2	18	3
1725	1725	0	2	18	4
4797	2397	1	2	18	5
1724	1724	0	2	18	6
4796	2396	1	2	18	7
1723	1723	0	2	18	8
4795	2395	1	2	18	9
1722	1722	0	2	18	10
4794	2394	1	2	18	11
1721	1721	0	2	18	12
4793	2393	1	2	18	13
1720	1720	0	2	18	14
4792	2392	1	2	18	15
1719	1719	0	2	18	16
4791	2391	1	2	18	17
1718	1718	0	2	18	18
4790	2390	1	2	18	19
1717	1717	0	2	18	20
4789	2389	1	2	18	21
1716	1716	0	2	18	22
4788	2388	1	2	18	23
1715	1715	0	2	18	24
4787	2387	1	2	18	25
1714	1714	0	2	18	26
4786	2386	1	2	18	27
1713	1713	0	2	18	28
4785	2385	1	2	18	29
1712	1712	0	2	18	30
4784	2384	1	2	18	31
8255	3455	4	2	18	32
8254	3454	2	2	18	33
8253	3453	2	2	18	34
8252	3452	2	2	18	35
8251	3451	2	2	18	36
8250	3450	2	2	18	37
8249	3449	2	2	18	38
8248	3448	2	2	18	39
8247	3447	2	2	18	40
8246	3446	2	2	18	41
8245	3445	2	2	18	42
8244	3444	2	2	18	43
8243	3443	2	2	18	44
8242	3442	2	2	18	45
8241	3441	2	2	18	46
8240	3440	2	2	18	47
8239	3439	2	2	18	48
8238	3438	2	2	18	49
8237	3437	2	2	18	50
8236	3436	2	2	18	51
8235	3435	2	2	18	52
8234	3434	2	2	18	53
8233	3433	2	2	18	54
8232	3432	2	2	18	55
8231	3431	2	2	18	56
8230	3430	2	2	18	57
8229	3429	2	2	18	58
8228	3428	2	2	18	59
8227	3427	2	2	18	60
8226	3426	2	2	18	61
8225	3425	2	2	18	62
8224	3424	2	2	18	63
1263	1263	0	3	4	0
4335	1935	1	3	4	1
1262	1262	0	3	4	2
4334	1934	1	3	4	3
1261	1261	0	3	4	4
4333	1933	1	3	4	5
1260	1260	0	3	4	6
4332	1932	1	3	4	7
1259	1259	0	3	4	8
4331	1931	1	3	4	9
1258	1258	0	3	4	10
4330	1930	1	3	4	11
1257	1257	0	3	4	12
4329	1929	1	3	4	13
1256	1256	0	3	4	14
4328	1928	1	3	4	15
1255	1255	0	3	4	16
4327	1927	1	3	4	17
1254	1254	0	3	4	18
4326	1926	1	3	4	19
1253	1253	0	3	4	20
4325	1925	1	3	4	21
1252	1252	0	3	4	22
4324	1924	1	3	4	23
1251	1251	0	3	4	24
4323	1923	1	3	4	25
1250	1250	0	3	4	26
4322	1922	1	3	4	27
1249	1249	0	3	4	28
4321	1921	1	3	4	29
1248	1248	0	3	4	30
4320	1920	1	3	4	31
7327	2527	2	3	4	32
7326	2526	2	3	4	33
7325	2525	2	3	4	34
7324	2524	2	3	4	35
7323	2523	2	3	4	36
7322	2522	2	3	4	37
7321	2521	2	3	4	38
7320	2520	2	3	4	39
7319	2519	2	3	4	40
7318	2518	2	3	4	41
7317	2517	2	3	4	42
7316	2516	2	3	4	43
7315	2515	2	3	4	44
7314	2514	2	3	4	45
7313	2513	2	3	4	46
7312	2512	2	3	4	47
7311	2511	2	3	4	48
7310	2510	2	3	4	49
7309	2509	2	3	4	50
7308	2508	2	3	4	51
7307	2507	2	3	4	52
7306	2506	2	3	4	53
7305	2505	2	3	4	54
7304	2504	2	3	4	55
7303	2503	2	3	4	56
7302	2502	2	3	4	57
7301	2501	2	3	4	58
7300	2500	2	3	4	59
7299	2499	2	3	4	60
7298	2498	2	3	4	61
7297	2497	2	3	4	62
7296	2496	2	3	4	63
1279	1279	0	3	5	0
4351	1951	1	3	5	1
1278	1278	0	3	5	2
4350	1950	1	3	5	3
1277	1277	0	3	5	4
4349	1949	1	3	5	5
1276	1276	0	3	5	6
4348	1948	1	3	5	7
1275	1275	0	3	5	8
4347	1947	1	3	5	9
1274	1274	0	3	5	10
4346	1946	1	3	5	11
1273	1273	0	3	5	12
4345	1945	1	3	5	13
1272	1272	0	3	5	14
4344	1944	1	3	5	15
1271	1271	0	3	5	16
4343	1943	1	3	5	17
1270	1270	0	3	5	18
4342	1942	1	3	5	19
1269	1269	0	3	5	20
4341	1941	1	3	5	21
1268	1268	0	3	5	22
4340	1940	1	3	5	23
1267	1267	0	3	5	24
4339	1939	1	3	5	25
1266	1266	0	3	5	26
4338	1938	1	3	5	27
1265	1265	0	3	5	28
4337	1937	1	3	5	29
1264	1264	0	3	5	30
4336	1936	1	3	5	31
7359	2559	2	3	5	32
7358	2558	2	3	5	33
7357	2557	2	3	5	34
7356	2556	2	3	5	35
7355	2555	2	3	5	36
7354	2554	2	3	5	37
7353	2553	2	3	5	38
7352	2552	2	3	5	39
7351	2551	2	3	5	40
7350	2550	2	3	5	41
7349	2549	2	3	5	42
7348	2548	2	3	5	43
7347	2547	2	3	5	44
7346	2546	2	3	5	45
7345	2545	2	3	5	46
7344	2544	2	3	5	47
7343	2543	2	3	5	48
7342	2542	2	3	5	49
7341	2541	2	3	5	50
7340	2540	2	3	5	51
7339	2539	2	3	5	52
7338	2538	2	3	5	53
7337	2537	2	3	5	54
7336	2536	2	3	5	55
7335	2535	2	3	5	56
7334	2534	2	3	5	57
7333	2533	2	3	5	58
7332	2532	2	3	5	59
7331	2531	2	3	5	60
7330	2530	2	3	5	61
7329	2529	2	3	5	62
7328	2528	2	3	5	63
1295	1295	0	3	6	0
4367	1967	1	3	6	1
1294	1294	0	3	6	2
4366	1966	1	3	6	3
1293	1293	0	3	6	4
4365	1965	1	3	6	5
1292	1292	0	3	6	6
4364	1964	1	3	6	7
1291	1291	0	3	6	8
4363	1963	1	3	6	9
1290	1290	0	3	6	10
4362	1962	1	3	6	11
1289	1289	0	3	6	12
4361	1961	1	3	6	13
1288	1288	0	3	6	14
4360	1960	1	3	6	15
1287	1287	0	3	6	16
4359	1959	1	3	6	17
1286	1286	0	3	6	18
4358	1958	1	3	6	19
1285	1285	0	3	6	20
4357	1957	1	3	6	21
1284	1284	0	3	6	22
4356	1956	1	3	6	23
1283	1283	0	3	6	24
4355	1955	1	3	6	25
1282	1282	0	3	6	26
4354	1954	1	3	6	27
1281	1281	0	3	6	28
4353	1953	1	3	6	29
1280	1280	0	3	6	30
4352	1952	1	3	6	31
7391	2591	2	3	6	32
7390	2590	2	3	6	33
7389	2589	2	3	6	34
7388	2588	2	3	6	35
7387	2587	2	3	6	36
7386	2586	2	3	6	37
7385	2585	2	3	6	38
7384	2584	2	3	6	39
7383	2583	2	3	6	40
7382	2582	2	3	6	41
7381	2581	2	3	6	42
7380	2580	2	3	6	43
7379	2579	2	3	6	44
7378	2578	2	3	6	45
7377	2577	2	3	6	46
7376	2576	2	3	6	47
7375	2575	2	3	6	48
7374	2574	2	3	6	49
7373	2573	2	3	6	50
7372	2572	2	3	6	51
7371	2571	2	3	6	52
7370	2570	2	3	6	53
7369	2569	2	3	6	54
7368	2568	2	3	6	55
7367	2567	2	3	6	56
7366	2566	2	3	6	57
7365	2565	2	3	6	58
7364	2564	2	3	6	59
7363	2563	2	3	6	60
7362	2562	2	3	6	61
7361	2561	2	3	6	62
7360	2560	2	3	6	63
1311	1311	0	3	7	0
4383	1983	1	3	7	1
1310	1310	0	3	7	2
4382	1982	1	3	7	3
1309	1309	0	3	7	4
4381	1981	1	3	7	5
1308	1308	0	3	7	6
4380	1980	1	3	7	7
1307	1307	0	3	7	8
4379	1979	1	3	7	9
1306	1306	0	3	7	10
4378	1978	1	3	7	11
1305	1305	0	3	7	12
4377	1977	1	3	7	13
1304	1304	0	3	7	14
4376	1976	1	3	7	15
1303	1303	0	3	7	16
4375	1975	1	3	7	17
1302	1302	0	3	7	18
4374	1974	1	3	7	19
1301	1301	0	3	7	20
4373	1973	1	3	7	21
1300	1300	0	3	7	22
4372	1972	1	3	7	23
1299	1299	0	3	7	24
4371	1971	1	3	7	25
1298	1298	0	3	7	26
4370	1970	1	3	7	27
1297	1297	0	3	7	28
4369	1969	1	3	7	29
1296	1296	0	3	7	30
4368	1968	1	3	7	31
7423	2623	2	3	7	32
7422	2622	2	3	7	33
7421	2621	2	3	7	34
7420	2620	2	3	7	35
7419	2619	2	3	7	36
7418	2618	2	3	7	37
7417	2617	2	3	7	38
7416	2616	2	3	7	39
7415	2615	2	3	7	40
7414	2614	2	3	7	41
7413	2613	2	3	7	42
7412	2612	2	3	7	43
7411	2611	2	3	7	44
7410	2610	2	3	7	45
7409	2609	2	3	7	46
7408	2608	2	3	7	47
7407	2607	2	3	7	48
7406	2606	2	3	7	49
7405	2605	2	3	7	50
7404	2604	2	3	7	51
7403	2603	2	3	7	52
7402	2602	2	3	7	53
7401	2601	2	3	7	54
7400	2600	2	3	7	55
7399	2599	2	3	7	56
7398	2598	2	3	7	57
7397	2597	2	3	7	58
7396	2596	2	3	7	59
7395	2595	2	3	7	60
7394	2594	2	3	7	61
7393	2593	2	3	7	62
7392	2592	2	3	7	63
1327	1327	0	3	8	0
4399	1999	1	3	8	1
1326	1326	0	3	8	2
4398	1998	1	3	8	3
1325	1325	0	3	8	4
4397	1997	1	3	8	5
1324	1324	0	3	8	6
4396	1996	1	3	8	7
1323	1323	0	3	8	8
4395	1995	1	3	8	9
1322	1322	0	3	8	10
4394	1994	1	3	8	11
1321	1321	0	3	8	12
4393	1993	1	3	8	13
1320	1320	0	3	8	14
4392	1992	1	3	8	15
1319	1319	0	3	8	16
4391	1991	1	3	8	17
1318	1318	0	3	8	18
4390	1990	1	3	8	19
1317	1317	0	3	8	20
4389	1989	1	3	8	21
1316	1316	0	3	8	22
4388	1988	1	3	8	23
1315	1315	0	3	8	24
4387	1987	1	3	8	25
1314	1314	0	3	8	26
4386	1986	1	3	8	27
1313	1313	0	3	8	28
4385	1985	1	3	8	29
1312	1312	0	3	8	30
4384	1984	1	3	8	31
7455	2655	2	3	8	32
7454	2654	2	3	8	33
7453	2653	2	3	8	34
7452	2652	2	3	8	35
7451	2651	2	3	8	36
7450	2650	2	3	8	37
7449	2649	2	3	8	38
7448	2648	2	3	8	39
7447	2647	2	3	8	40
7446	2646	2	3	8	41
7445	2645	2	3	8	42
7444	2644	2	3	8	43
7443	2643	2	3	8	44
7442	2642	2	3	8	45
7441	2641	2	3	8	46
7440	2640	2	3	8	47
7439	2639	2	3	8	48
7438	2638	2	3	8	49
7437	2637	2	3	8	50
7436	2636	2	3	8	51
7435	2635	2	3	8	52
7434	2634	2	3	8	53
7433	2633	2	3	8	54
7432	2632	2	3	8	55
7431	2631	2	3	8	56
7430	2630	2	3	8	57
7429	2629	2	3	8	58
7428	2628	2	3	8	59
7427	2627	2	3	8	60
7426	2626	2	3	8	61
7425	2625	2	3	8	62
7424	2624	2	3	8	63
1343	1343	0	3	9	0
4415	2015	1	3	9	1
1342	1342	0	3	9	2
4414	2014	1	3	9	3
1341	1341	0	3	9	4
4413	2013	1	3	9	5
1340	1340	0	3	9	6
4412	2012	1	3	9	7
1339	1339	0	3	9	8
4411	2011	1	3	9	9
1338	1338	0	3	9	10
4410	2010	1	3	9	11
1337	1337	0	3	9	12
